Datetime (UTC),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
2023-11-08 22:00:00,0.0,0.0,0.0,0.0,0.0,6.99,4.34
2023-11-08 23:00:00,0.0,0.0,0.0,0.0,0.0,7.18,4.28
2023-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,7.15,4.34
2023-11-09 01:00:00,0.0,0.0,0.0,0.0,0.0,6.96,4.34
2023-11-09 02:00:00,0.0,0.0,0.0,0.0,0.0,6.83,4.21
2023-11-09 03:00:00,0.0,0.0,0.0,0.0,0.0,7.02,4.28
2023-11-09 04:00:00,0.0,0.0,0.0,0.0,0.0,7.3,4.48
2023-11-09 05:00:00,0.0,0.0,0.0,0.0,0.0,7.53,4.62
2023-11-09 06:00:00,0.0,0.0,0.0,0.0,-0.04,7.54,4.69
2023-11-09 07:00:00,8.6,0.0,20.69,0.31,7.8,7.26,4.9
2023-11-09 08:00:00,27.77,0.0,46.01,0.69,14.33,7.57,4.97
2023-11-09 09:00:00,35.95,0.0,56.04,0.84,19.1,7.89,5.17
2023-11-09 10:00:00,37.75,0.0,58.27,0.88,21.66,8.17,4.97
2023-11-09 11:00:00,55.91,0.0,79.67,1.2,21.75,8.36,4.83
2023-11-09 12:00:00,33.72,0.0,53.5,0.8,19.36,8.58,4.69
2023-11-09 13:00:00,10.97,0.0,24.21,0.36,14.74,8.61,4.76
2023-11-09 14:00:00,1.21,0.0,8.38,0.13,8.31,8.55,4.28
2023-11-09 15:00:00,0.0,0.0,1.25,0.02,0.55,8.61,4.07
2023-11-09 16:00:00,0.0,0.0,0.0,0.0,0.0,8.5,3.79
2023-11-09 17:00:00,0.0,0.0,0.0,0.0,0.0,8.7,3.86
2023-11-09 18:00:00,0.0,0.0,0.0,0.0,0.0,8.75,4.14
2023-11-09 19:00:00,0.0,0.0,0.0,0.0,0.0,8.33,4.14
2023-11-09 20:00:00,0.0,0.0,0.0,0.0,0.0,7.91,4.41
2023-11-09 21:00:00,0.0,0.0,0.0,0.0,0.0,7.75,4.69
2023-11-09 22:00:00,0.0,0.0,0.0,0.0,0.0,7.55,4.69
2023-11-09 23:00:00,0.0,0.0,0.0,0.0,0.0,7.54,5.1
2023-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,7.73,5.31
2023-11-10 01:00:00,0.0,0.0,0.0,0.0,0.0,7.82,4.97
2023-11-10 02:00:00,0.0,0.0,0.0,0.0,0.0,7.35,4.21
2023-11-10 03:00:00,0.0,0.0,0.0,0.0,0.0,6.64,3.72
2023-11-10 04:00:00,0.0,0.0,0.0,0.0,0.0,6.23,3.45
2023-11-10 05:00:00,0.0,0.0,0.0,0.0,0.0,6.16,3.38
2023-11-10 06:00:00,0.0,0.0,0.0,0.0,-0.29,6.19,3.45
2023-11-10 07:00:00,25.57,0.0,43.11,0.65,7.54,6.37,3.52
2023-11-10 08:00:00,46.35,0.0,68.17,1.02,14.06,6.9,3.86
2023-11-10 09:00:00,65.89,0.0,90.86,1.37,18.81,7.5,4.48
2023-11-10 10:00:00,75.73,0.0,102.23,1.54,21.38,8.04,4.69
2023-11-10 11:00:00,80.15,0.0,107.31,1.61,21.47,8.23,4.76
2023-11-10 12:00:00,54.06,0.0,77.49,1.16,19.09,8.22,4.62
2023-11-10 13:00:00,38.66,0.0,59.38,0.89,14.49,8.28,4.69
2023-11-10 14:00:00,19.54,0.0,35.71,0.54,8.08,8.18,4.41
2023-11-10 15:00:00,0.0,0.0,5.22,0.08,0.34,7.67,3.93
2023-11-10 16:00:00,0.0,0.0,0.0,0.0,0.0,6.92,3.52
2023-11-10 17:00:00,0.0,0.0,0.0,0.0,0.0,6.26,3.24
2023-11-10 18:00:00,0.0,0.0,0.0,0.0,0.0,5.84,3.38
2023-11-10 19:00:00,0.0,0.0,0.0,0.0,0.0,5.95,3.72
2023-11-10 20:00:00,0.0,0.0,0.0,0.0,0.0,5.71,3.45
2023-11-10 21:00:00,0.0,0.0,0.0,0.0,0.0,5.56,3.31
2023-11-10 22:00:00,0.0,0.0,0.0,0.0,0.0,5.32,3.24
2023-11-10 23:00:00,0.0,0.0,0.0,0.0,0.0,5.03,3.24
2023-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,4.87,3.1
2023-11-11 01:00:00,0.0,0.0,0.0,0.0,0.0,5.03,2.9
2023-11-11 02:00:00,0.0,0.0,0.0,0.0,0.0,5.08,2.48
2023-11-11 03:00:00,0.0,0.0,0.0,0.0,0.0,5.01,2.07
2023-11-11 04:00:00,0.0,0.0,0.0,0.0,0.0,5.15,1.79
2023-11-11 05:00:00,0.0,0.0,0.0,0.0,0.0,5.15,1.79
2023-11-11 06:00:00,0.0,0.0,0.0,0.0,-0.54,4.95,2.62
2023-11-11 07:00:00,2.94,0.0,11.59,0.17,7.28,4.83,2.62
2023-11-11 08:00:00,16.41,0.0,31.25,0.47,13.79,5.05,3.1
2023-11-11 09:00:00,34.89,0.0,54.3,0.82,18.54,5.47,3.03
2023-11-11 10:00:00,67.15,0.0,91.8,1.38,21.09,5.93,3.38
2023-11-11 11:00:00,99.62,0.0,128.36,1.93,21.19,6.4,3.72
2023-11-11 12:00:00,85.02,0.0,112.08,1.68,18.83,6.48,3.93
2023-11-11 13:00:00,57.28,0.0,80.56,1.21,14.24,6.12,4.21
2023-11-11 14:00:00,23.75,0.0,40.75,0.61,7.86,5.89,4.34
2023-11-11 15:00:00,0.0,0.0,4.64,0.07,0.13,5.44,4.14
2023-11-11 16:00:00,0.0,0.0,0.0,0.0,0.0,4.81,3.59
2023-11-11 17:00:00,0.0,0.0,0.0,0.0,0.0,4.54,3.52
2023-11-11 18:00:00,0.0,0.0,0.0,0.0,0.0,4.62,3.59
2023-11-11 19:00:00,0.0,0.0,0.0,0.0,0.0,4.66,3.93
2023-11-11 20:00:00,0.0,0.0,0.0,0.0,0.0,4.81,3.93
2023-11-11 21:00:00,0.0,0.0,0.0,0.0,0.0,4.97,3.86
2023-11-11 22:00:00,0.0,0.0,0.0,0.0,0.0,5.1,3.72
2023-11-11 23:00:00,0.0,0.0,0.0,0.0,0.0,5.04,3.52
2023-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,4.95,3.52
2023-11-12 01:00:00,0.0,0.0,0.0,0.0,0.0,4.89,3.59
2023-11-12 02:00:00,0.0,0.0,0.0,0.0,0.0,4.69,3.31
2023-11-12 03:00:00,0.0,0.0,0.0,0.0,0.0,4.41,2.83
2023-11-12 04:00:00,0.0,0.0,0.0,0.0,0.0,4.17,2.55
2023-11-12 05:00:00,0.0,0.0,0.0,0.0,0.0,3.77,2.55
2023-11-12 06:00:00,0.0,0.0,0.0,0.0,-0.78,3.66,2.48
2023-11-12 07:00:00,17.81,0.0,32.9,0.49,7.03,3.5,2.41
2023-11-12 08:00:00,48.99,0.0,70.4,1.06,13.52,3.77,3.38
2023-11-12 09:00:00,83.73,0.0,109.67,1.65,18.26,4.28,3.72
2023-11-12 10:00:00,90.36,0.0,117.39,1.76,20.82,5.02,3.66
2023-11-12 11:00:00,82.61,0.0,109.05,1.64,20.92,5.65,3.59
2023-11-12 12:00:00,73.71,0.0,99.29,1.49,18.57,6.08,3.17
2023-11-12 13:00:00,42.79,0.0,63.89,0.96,14.0,6.37,2.9
2023-11-12 14:00:00,14.02,0.0,28.22,0.42,7.64,6.41,2.41
2023-11-12 15:00:00,0.0,0.0,0.0,0.0,-0.08,6.16,1.79
2023-11-12 16:00:00,0.0,0.0,0.0,0.0,0.0,5.54,1.59
2023-11-12 17:00:00,0.0,0.0,0.0,0.0,0.0,5.02,1.17
2023-11-12 18:00:00,0.0,0.0,0.0,0.0,0.0,4.33,1.1
2023-11-12 19:00:00,0.0,0.0,0.0,0.0,0.0,4.05,1.31
2023-11-12 20:00:00,0.0,0.0,0.0,0.0,0.0,3.78,1.17
2023-11-12 21:00:00,0.0,0.0,0.0,0.0,0.0,3.47,1.31
2023-11-12 22:00:00,0.0,0.0,0.0,0.0,0.0,3.33,1.17
2023-11-12 23:00:00,0.0,0.0,0.0,0.0,0.0,2.67,1.38
2023-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,3.11,1.17
2023-11-13 01:00:00,0.0,0.0,0.0,0.0,0.0,3.25,1.24
2023-11-13 02:00:00,0.0,0.0,0.0,0.0,0.0,3.27,1.17
2023-11-13 03:00:00,0.0,0.0,0.0,0.0,0.0,3.29,1.17
2023-11-13 04:00:00,0.0,0.0,0.0,0.0,0.0,3.03,1.45
2023-11-13 05:00:00,0.0,0.0,0.0,0.0,0.0,2.96,1.72
2023-11-13 06:00:00,0.0,0.0,0.0,0.0,-1.02,3.43,2.0
2023-11-13 07:00:00,4.62,0.0,14.36,0.22,6.77,3.34,2.21
2023-11-13 08:00:00,15.47,0.0,29.92,0.45,13.26,4.04,2.41
2023-11-13 09:00:00,19.77,0.0,35.58,0.53,17.99,4.72,2.55
2023-11-13 10:00:00,18.53,0.0,34.06,0.51,20.55,5.4,3.1
2023-11-13 11:00:00,26.36,0.0,44.05,0.66,20.66,6.07,2.9
2023-11-13 12:00:00,12.64,0.0,26.39,0.4,18.32,6.95,2.76
2023-11-13 13:00:00,15.23,0.0,29.96,0.45,13.77,7.42,2.9
2023-11-13 14:00:00,8.08,0.0,19.97,0.3,7.42,8.05,3.66
2023-11-13 15:00:00,0.0,0.0,0.0,0.0,-0.28,8.82,4.14
2023-11-13 16:00:00,0.0,0.0,0.0,0.0,0.0,10.32,5.38
2023-11-13 17:00:00,0.0,0.0,0.0,0.0,0.0,12.22,6.76
2023-11-13 18:00:00,0.0,0.0,0.0,0.0,0.0,12.91,7.45
2023-11-13 19:00:00,0.0,0.0,0.0,0.0,0.0,12.51,7.45
2023-11-13 20:00:00,0.0,0.0,0.0,0.0,0.0,12.84,7.17
2023-11-13 21:00:00,0.0,0.0,0.0,0.0,0.0,11.46,6.34
2023-11-13 22:00:00,0.0,0.0,0.0,0.0,0.0,10.12,5.86
2023-11-13 23:00:00,0.0,0.0,0.0,0.0,0.0,9.0,5.52
2023-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,8.38,5.59
2023-11-14 01:00:00,0.0,0.0,0.0,0.0,0.0,8.21,5.79
2023-11-14 02:00:00,0.0,0.0,0.0,0.0,0.0,8.26,6.07
2023-11-14 03:00:00,0.0,0.0,0.0,0.0,0.0,8.39,6.14
2023-11-14 04:00:00,0.0,0.0,0.0,0.0,0.0,8.51,6.34
2023-11-14 05:00:00,0.0,0.0,0.0,0.0,0.0,8.69,6.55
2023-11-14 06:00:00,0.0,0.0,0.0,0.0,-1.26,8.92,6.62
2023-11-14 07:00:00,12.36,0.0,26.21,0.39,6.52,9.39,6.62
2023-11-14 08:00:00,49.76,0.0,72.8,1.09,13.0,9.59,6.76
2023-11-14 09:00:00,48.98,0.0,72.05,1.08,17.72,10.18,7.1
2023-11-14 10:00:00,74.86,0.0,102.1,1.53,20.28,10.5,7.31
2023-11-14 11:00:00,57.92,0.0,82.7,1.24,20.4,10.81,7.1
2023-11-14 12:00:00,55.35,0.0,79.76,1.2,18.07,10.92,6.55
2023-11-14 13:00:00,40.61,0.0,62.28,0.94,13.54,10.79,6.62
2023-11-14 14:00:00,15.23,0.0,30.32,0.46,7.21,10.88,6.34
2023-11-14 15:00:00,0.0,0.0,0.0,0.0,-0.47,10.62,5.79
2023-11-14 16:00:00,0.0,0.0,0.0,0.0,0.0,10.24,5.1
2023-11-14 17:00:00,0.0,0.0,0.0,0.0,0.0,9.91,4.9
2023-11-14 18:00:00,0.0,0.0,0.0,0.0,0.0,9.4,4.41
2023-11-14 19:00:00,0.0,0.0,0.0,0.0,0.0,9.21,4.07
2023-11-14 20:00:00,0.0,0.0,0.0,0.0,0.0,9.05,4.83
2023-11-14 21:00:00,0.0,0.0,0.0,0.0,0.0,8.95,4.69
2023-11-14 22:00:00,0.0,0.0,0.0,0.0,0.0,8.97,4.83
2023-11-14 23:00:00,0.0,0.0,0.0,0.0,0.0,8.82,4.9
2023-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,8.52,5.93
2023-11-15 01:00:00,0.0,0.0,0.0,0.0,0.0,7.98,5.86
2023-11-15 02:00:00,0.0,0.0,0.0,0.0,0.0,7.75,5.59
2023-11-15 03:00:00,0.0,0.0,0.0,0.0,0.0,7.94,5.59
2023-11-15 04:00:00,0.0,0.0,0.0,0.0,0.0,8.1,5.86
2023-11-15 05:00:00,0.0,0.0,0.0,0.0,0.0,7.92,5.24
2023-11-15 06:00:00,0.0,0.0,0.0,0.0,-1.5,7.72,5.24
2023-11-15 07:00:00,5.22,0.0,15.56,0.23,6.28,8.23,5.1
2023-11-15 08:00:00,9.29,0.0,21.76,0.33,12.75,8.2,4.9
2023-11-15 09:00:00,27.0,0.0,45.16,0.68,17.46,8.2,5.31
2023-11-15 10:00:00,36.97,0.0,57.33,0.86,20.02,8.24,5.45
2023-11-15 11:00:00,50.86,0.0,73.83,1.11,20.14,8.5,5.24
2023-11-15 12:00:00,57.44,0.0,81.63,1.23,17.83,8.99,4.97
2023-11-15 13:00:00,26.76,0.0,44.94,0.68,13.32,8.63,5.72
2023-11-15 14:00:00,13.22,0.0,27.33,0.41,7.01,8.55,4.69
2023-11-15 15:00:00,0.0,0.0,0.0,0.0,-0.65,8.24,4.07
2023-11-15 16:00:00,0.0,0.0,0.0,0.0,0.0,7.71,3.86
2023-11-15 17:00:00,0.0,0.0,0.0,0.0,0.0,7.38,3.86
2023-11-15 18:00:00,0.0,0.0,0.0,0.0,0.0,7.25,4.07
2023-11-15 19:00:00,0.0,0.0,0.0,0.0,0.0,6.81,3.66
2023-11-15 20:00:00,0.0,0.0,0.0,0.0,0.0,6.8,3.93
2023-11-15 21:00:00,0.0,0.0,0.0,0.0,0.0,6.72,3.79
2023-11-15 22:00:00,0.0,0.0,0.0,0.0,0.0,6.34,3.72
2023-11-15 23:00:00,0.0,0.0,0.0,0.0,0.0,6.04,3.93
2023-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,6.09,4.14
2023-11-16 01:00:00,0.0,0.0,0.0,0.0,0.0,6.15,4.28
2023-11-16 02:00:00,0.0,0.0,0.0,0.0,0.0,6.14,4.41
2023-11-16 03:00:00,0.0,0.0,0.0,0.0,0.0,6.04,4.48
2023-11-16 04:00:00,0.0,0.0,0.0,0.0,0.0,5.96,4.41
2023-11-16 05:00:00,0.0,0.0,0.0,0.0,0.0,5.88,4.34
2023-11-16 06:00:00,0.0,0.0,0.0,0.0,-1.73,5.87,4.28
2023-11-16 07:00:00,10.94,0.0,23.94,0.36,6.03,6.12,4.28
2023-11-16 08:00:00,39.2,0.0,59.56,0.89,12.49,6.21,4.14
2023-11-16 09:00:00,55.64,0.0,78.82,1.18,17.2,6.7,5.03
2023-11-16 10:00:00,57.29,0.0,80.96,1.22,19.76,7.32,4.21
2023-11-16 11:00:00,54.15,0.0,77.53,1.16,19.89,7.93,4.14
2023-11-16 12:00:00,71.56,0.0,97.59,1.47,17.6,7.89,2.97
2023-11-16 13:00:00,38.16,0.0,58.76,0.88,13.1,7.78,2.28
2023-11-16 14:00:00,7.22,0.0,18.64,0.28,6.81,7.29,1.66
2023-11-16 15:00:00,0.0,0.0,0.0,0.0,-0.83,6.8,0.83
2023-11-16 16:00:00,0.0,0.0,0.0,0.0,0.0,6.51,0.14
2023-11-16 17:00:00,0.0,0.0,0.0,0.0,0.0,6.11,0.48
2023-11-16 18:00:00,0.0,0.0,0.0,0.0,0.0,5.53,0.62
2023-11-16 19:00:00,0.0,0.0,0.0,0.0,0.0,4.26,1.38
2023-11-16 20:00:00,0.0,0.0,0.0,0.0,0.0,4.19,1.45
2023-11-16 21:00:00,0.0,0.0,0.0,0.0,0.0,4.42,1.59
2023-11-16 22:00:00,0.0,0.0,0.0,0.0,0.0,4.5,1.59
2023-11-16 23:00:00,0.0,0.0,0.0,0.0,0.0,4.21,1.59
2023-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,4.07,1.79
2023-11-17 01:00:00,0.0,0.0,0.0,0.0,0.0,3.51,2.0
2023-11-17 02:00:00,0.0,0.0,0.0,0.0,0.0,3.01,2.28
2023-11-17 03:00:00,0.0,0.0,0.0,0.0,0.0,2.45,2.41
2023-11-17 04:00:00,0.0,0.0,0.0,0.0,0.0,1.93,2.69
2023-11-17 05:00:00,0.0,0.0,0.0,0.0,0.0,1.6,2.9
2023-11-17 06:00:00,0.0,0.0,0.0,0.0,-1.97,1.47,3.03
2023-11-17 07:00:00,19.58,0.0,34.82,0.52,5.79,0.83,2.69
2023-11-17 08:00:00,55.94,0.0,77.71,1.17,12.25,1.49,2.41
2023-11-17 09:00:00,76.95,0.0,101.47,1.52,16.95,2.53,3.17
2023-11-17 10:00:00,86.68,0.0,112.71,1.69,19.51,3.68,3.52
2023-11-17 11:00:00,89.23,0.0,115.96,1.74,19.65,4.63,3.52
2023-11-17 12:00:00,78.43,0.0,104.19,1.57,17.37,5.25,3.72
2023-11-17 13:00:00,38.71,0.0,58.85,0.88,12.89,5.52,3.59
2023-11-17 14:00:00,11.61,0.0,24.83,0.37,6.62,5.49,2.9
2023-11-17 15:00:00,0.0,0.0,0.0,0.0,-1.01,5.16,2.55
2023-11-17 16:00:00,0.0,0.0,0.0,0.0,0.0,4.48,2.21
2023-11-17 17:00:00,0.0,0.0,0.0,0.0,0.0,3.73,2.14
2023-11-17 18:00:00,0.0,0.0,0.0,0.0,0.0,3.1,2.14
2023-11-17 19:00:00,0.0,0.0,0.0,0.0,0.0,3.91,1.93
2023-11-17 20:00:00,0.0,0.0,0.0,0.0,0.0,4.08,2.0
2023-11-17 21:00:00,0.0,0.0,0.0,0.0,0.0,3.94,1.93
2023-11-17 22:00:00,0.0,0.0,0.0,0.0,0.0,3.83,2.14
2023-11-17 23:00:00,0.0,0.0,0.0,0.0,0.0,3.71,2.07
2023-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,3.79,1.72
2023-11-18 01:00:00,0.0,0.0,0.0,0.0,0.0,3.39,1.79
2023-11-18 02:00:00,0.0,0.0,0.0,0.0,0.0,3.28,1.79
2023-11-18 03:00:00,0.0,0.0,0.0,0.0,0.0,2.78,1.52
2023-11-18 04:00:00,0.0,0.0,0.0,0.0,0.0,2.26,1.38
2023-11-18 05:00:00,0.0,0.0,0.0,0.0,0.0,1.61,1.24
2023-11-18 06:00:00,0.0,0.0,0.0,0.0,-2.19,1.1,1.1
2023-11-18 07:00:00,14.39,0.0,28.09,0.42,5.56,0.11,1.38
2023-11-18 08:00:00,47.31,0.0,67.86,1.02,12.0,0.92,0.97
2023-11-18 09:00:00,76.2,0.0,101.2,1.52,16.7,3.25,1.17
2023-11-18 10:00:00,63.77,0.0,87.56,1.32,19.26,4.46,2.0
2023-11-18 11:00:00,47.07,0.0,68.61,1.03,19.41,5.22,2.62
2023-11-18 12:00:00,80.31,0.0,106.55,1.6,17.14,5.66,2.97
2023-11-18 13:00:00,51.51,0.0,73.87,1.11,12.69,5.78,3.38
2023-11-18 14:00:00,11.29,0.0,24.39,0.37,6.44,5.4,2.9
2023-11-18 15:00:00,0.0,0.0,0.0,0.0,-1.17,4.97,2.9
2023-11-18 16:00:00,0.0,0.0,0.0,0.0,0.0,4.63,2.97
2023-11-18 17:00:00,0.0,0.0,0.0,0.0,0.0,4.49,3.31
2023-11-18 18:00:00,0.0,0.0,0.0,0.0,0.0,4.32,3.59
2023-11-18 19:00:00,0.0,0.0,0.0,0.0,0.0,3.61,3.72
2023-11-18 20:00:00,0.0,0.0,0.0,0.0,0.0,3.5,4.07
2023-11-18 21:00:00,0.0,0.0,0.0,0.0,0.0,4.0,4.48
2023-11-18 22:00:00,0.0,0.0,0.0,0.0,0.0,4.33,4.69
2023-11-18 23:00:00,0.0,0.0,0.0,0.0,0.0,4.67,4.76
2023-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,4.97,4.69
2023-11-19 01:00:00,0.0,0.0,0.0,0.0,0.0,5.25,4.55
2023-11-19 02:00:00,0.0,0.0,0.0,0.0,0.0,5.62,4.55
2023-11-19 03:00:00,0.0,0.0,0.0,0.0,0.0,6.13,4.41
2023-11-19 04:00:00,0.0,0.0,0.0,0.0,0.0,6.91,4.62
2023-11-19 05:00:00,0.0,0.0,0.0,0.0,0.0,7.93,4.76
2023-11-19 06:00:00,0.0,0.0,0.0,0.0,-2.42,8.98,5.03
2023-11-19 07:00:00,7.14,0.0,18.59,0.28,5.33,8.7,4.9
2023-11-19 08:00:00,26.67,0.0,44.94,0.68,11.76,9.28,5.03
2023-11-19 09:00:00,47.02,0.0,69.77,1.05,16.46,10.14,5.38
2023-11-19 10:00:00,38.49,0.0,59.79,0.9,19.02,11.0,5.93
2023-11-19 11:00:00,54.04,0.0,78.33,1.18,19.18,11.19,6.14
2023-11-19 12:00:00,40.98,0.0,62.77,0.94,16.93,10.94,6.21
2023-11-19 13:00:00,27.89,0.0,46.72,0.7,12.49,10.73,4.83
2023-11-19 14:00:00,10.17,0.0,23.23,0.35,6.26,10.62,5.31
2023-11-19 15:00:00,0.0,0.0,0.0,0.0,-1.34,9.65,5.17
2023-11-19 16:00:00,0.0,0.0,0.0,0.0,0.0,9.14,4.83
2023-11-19 17:00:00,0.0,0.0,0.0,0.0,0.0,9.01,4.76
2023-11-19 18:00:00,0.0,0.0,0.0,0.0,0.0,8.75,4.76
2023-11-19 19:00:00,0.0,0.0,0.0,0.0,0.0,9.3,5.03
2023-11-19 20:00:00,0.0,0.0,0.0,0.0,0.0,9.13,5.17
2023-11-19 21:00:00,0.0,0.0,0.0,0.0,0.0,9.04,5.24
2023-11-19 22:00:00,0.0,0.0,0.0,0.0,0.0,8.96,5.17
2023-11-19 23:00:00,0.0,0.0,0.0,0.0,0.0,8.62,5.52
2023-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,8.55,5.72
2023-11-20 01:00:00,0.0,0.0,0.0,0.0,0.0,8.96,5.79
2023-11-20 02:00:00,0.0,0.0,0.0,0.0,0.0,9.22,5.86
2023-11-20 03:00:00,0.0,0.0,0.0,0.0,0.0,9.33,5.86
2023-11-20 04:00:00,0.0,0.0,0.0,0.0,0.0,9.34,5.86
2023-11-20 05:00:00,0.0,0.0,0.0,0.0,0.0,9.32,5.72
2023-11-20 06:00:00,0.0,0.0,0.0,0.0,-2.64,9.2,5.59
2023-11-20 07:00:00,4.32,0.0,14.13,0.21,5.1,9.18,5.66
2023-11-20 08:00:00,16.5,0.0,31.83,0.48,11.53,9.15,5.45
2023-11-20 09:00:00,48.47,0.0,71.24,1.07,16.22,9.26,5.24
2023-11-20 10:00:00,46.44,0.0,68.93,1.04,18.78,9.53,5.31
2023-11-20 11:00:00,41.68,0.0,63.35,0.95,18.95,9.83,5.24
2023-11-20 12:00:00,30.29,0.0,49.58,0.74,16.72,10.01,4.97
2023-11-20 13:00:00,31.69,0.0,51.32,0.77,12.3,10.02,4.34
2023-11-20 14:00:00,9.97,0.0,22.87,0.34,6.09,9.72,3.79
2023-11-20 15:00:00,0.0,0.0,0.0,0.0,-1.49,9.18,3.38
2023-11-20 16:00:00,0.0,0.0,0.0,0.0,0.0,8.49,3.1
2023-11-20 17:00:00,0.0,0.0,0.0,0.0,0.0,7.78,2.83
2023-11-20 18:00:00,0.0,0.0,0.0,0.0,0.0,7.14,2.62
2023-11-20 19:00:00,0.0,0.0,0.0,0.0,0.0,6.84,2.48
2023-11-20 20:00:00,0.0,0.0,0.0,0.0,0.0,6.36,2.28
2023-11-20 21:00:00,0.0,0.0,0.0,0.0,0.0,6.37,2.0
2023-11-20 22:00:00,0.0,0.0,0.0,0.0,0.0,6.18,1.79
2023-11-20 23:00:00,0.0,0.0,0.0,0.0,0.0,5.82,1.66
2023-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,5.27,1.59
2023-11-21 01:00:00,0.0,0.0,0.0,0.0,0.0,4.69,1.59
2023-11-21 02:00:00,0.0,0.0,0.0,0.0,0.0,4.2,1.45
2023-11-21 03:00:00,0.0,0.0,0.0,0.0,0.0,4.08,1.17
2023-11-21 04:00:00,0.0,0.0,0.0,0.0,0.0,3.7,1.17
2023-11-21 05:00:00,0.0,0.0,0.0,0.0,0.0,3.17,1.45
2023-11-21 06:00:00,0.0,0.0,0.0,0.0,-2.86,3.47,1.59
2023-11-21 07:00:00,3.73,0.0,12.93,0.19,4.87,4.33,1.45
2023-11-21 08:00:00,20.77,0.0,36.96,0.56,11.3,5.43,1.31
2023-11-21 09:00:00,30.24,0.0,48.91,0.73,15.99,6.48,2.34
2023-11-21 10:00:00,13.04,0.0,26.93,0.4,18.55,6.81,2.41
2023-11-21 11:00:00,19.31,0.0,35.27,0.53,18.73,6.82,2.21
2023-11-21 12:00:00,6.25,0.0,17.12,0.26,16.51,6.9,2.34
2023-11-21 13:00:00,4.39,0.0,14.13,0.21,12.12,6.55,2.34
2023-11-21 14:00:00,0.56,0.0,6.91,0.1,5.92,6.03,2.41
2023-11-21 15:00:00,0.0,0.0,0.0,0.0,-1.64,5.32,2.34
2023-11-21 16:00:00,0.0,0.0,0.0,0.0,0.0,4.56,3.03
2023-11-21 17:00:00,0.0,0.0,0.0,0.0,0.0,4.07,2.9
2023-11-21 18:00:00,0.0,0.0,0.0,0.0,0.0,3.63,3.03
2023-11-21 19:00:00,0.0,0.0,0.0,0.0,0.0,3.44,2.97
2023-11-21 20:00:00,0.0,0.0,0.0,0.0,0.0,3.1,2.97
2023-11-21 21:00:00,0.0,0.0,0.0,0.0,0.0,2.57,2.97
2023-11-21 22:00:00,0.0,0.0,0.0,0.0,0.0,2.07,3.17
2023-11-21 23:00:00,0.0,0.0,0.0,0.0,0.0,1.54,3.1
2023-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,1.07,2.97
2023-11-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.37,2.83
2023-11-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.1,2.9
2023-11-22 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.38,2.76
2023-11-22 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.55,2.83
2023-11-22 05:00:00,0.0,0.0,0.0,0.0,0.0,-0.96,2.62
2023-11-22 06:00:00,0.0,0.0,0.0,0.0,-3.08,-1.35,2.34
2023-11-22 07:00:00,8.11,0.0,19.39,0.29,4.65,-1.19,2.62
2023-11-22 08:00:00,30.85,0.0,48.19,0.72,11.07,-1.34,2.48
2023-11-22 09:00:00,61.62,0.0,83.24,1.25,15.76,-1.06,2.55
2023-11-22 10:00:00,96.55,0.0,121.67,1.83,18.33,-0.73,1.93
2023-11-22 11:00:00,92.76,0.0,117.83,1.77,18.52,-0.46,1.24
2023-11-22 12:00:00,68.49,0.0,91.4,1.37,16.32,-0.23,0.48
2023-11-22 13:00:00,37.96,0.0,56.89,0.85,11.94,0.0,0.21
2023-11-22 14:00:00,16.93,0.0,31.39,0.47,5.76,0.06,0.97
2023-11-22 15:00:00,0.0,0.0,0.0,0.0,-1.78,0.16,1.38
2023-11-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.07,1.79
2023-11-22 17:00:00,0.0,0.0,0.0,0.0,0.0,-0.03,1.86
2023-11-22 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.12,2.28
2023-11-22 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.87,2.69
2023-11-22 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.71,3.17
2023-11-22 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.58,3.52
2023-11-22 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.45,3.86
2023-11-22 23:00:00,0.0,0.0,0.0,0.0,0.0,-0.23,4.28
2023-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.12,4.48
