Datetime (UTC),u10,v10,t2m,tcc,tp,ssrd,Country,Price (EUR/MWhe),P,G(i),H_sun,T2m,WS10m
2022-08-30 09:00:00,-2.1059418,-0.15789795,18.941559,0.93048096,0.0,470144.0,Germany,595.18,490.49,619.01,40.35,20.21,2.07
2022-08-30 10:00:00,-2.2540283,0.20024109,20.906647,0.94625854,0.0,393216.0,Germany,564.32,537.59,685.01,45.7,21.48,2.07
2022-08-30 11:00:00,-1.846344,-0.10620117,22.040924,0.76849365,0.0,0.0,Germany,558.56,545.16,699.01,48.03,22.22,2.0
2022-08-30 12:00:00,-1.0869141,-0.6863556,22.862213,0.37600708,0.0,187840.0,Germany,564.0,503.49,649.01,46.81,23.06,1.72
2022-08-30 13:00:00,-0.9585266,-1.1660614,23.437653,0.50527954,0.0,0.0,Germany,582.81,345.29,445.0,42.32,23.33,1.72
2022-08-30 14:00:00,-1.2559204,-1.5554199,23.390778,0.42575073,0.0,0.0,Germany,613.3,319.38,411.0,35.44,23.2,2.0
2022-08-30 15:00:00,-1.6914978,-1.7481537,23.732086,0.7285156,0.0,0.0,Germany,727.29,280.57,365.0,27.09,22.94,2.34
2022-08-30 16:00:00,-2.46727,-2.3395996,23.354767,0.6812439,0.0,0.0,Germany,768.04,174.98,245.0,17.95,22.5,2.76
2022-08-30 17:00:00,-3.0607605,-2.3916168,22.334747,0.7842407,0.0,0.0,Germany,833.93,51.13,92.0,8.53,21.59,2.76
2022-08-30 18:00:00,-3.0090637,-1.7948608,20.48172,0.8232422,0.0,0.0,Germany,785.61,0.0,0.0,0.0,20.16,2.83
2022-08-30 19:00:00,-2.8773499,-1.519043,18.966217,0.9902344,0.0,0.0,Germany,706.9,0.0,0.0,0.0,18.69,2.69
2022-08-30 20:00:00,-2.8429413,-1.1270752,17.56668,1.0,0.0,0.0,Germany,639.99,0.0,0.0,0.0,17.84,2.48
2022-08-30 21:00:00,-2.7920532,-0.8469696,16.677277,0.98999023,0.0,0.0,Germany,571.93,0.0,0.0,0.0,17.14,2.28
2022-08-30 22:00:00,-2.0133057,-0.6580963,15.613068,0.9897461,0.0,0.0,Germany,555.89,0.0,0.0,0.0,16.56,2.21
2022-08-30 23:00:00,-2.1656342,-1.1123657,15.08194,0.99975586,0.0,0.0,Germany,539.24,0.0,0.0,0.0,16.08,2.21
2022-08-31 00:00:00,-2.2393494,-0.8858948,14.743805,1.0,0.0,0.0,Germany,537.86,0.0,0.0,0.0,15.71,2.28
2022-08-31 01:00:00,-2.4229279,-1.0243988,14.418854,1.0,0.0,0.0,Germany,511.82,0.0,0.0,0.0,15.46,2.34
2022-08-31 02:00:00,-3.1745758,-1.3388824,13.94754,1.0,0.0,0.0,Germany,543.03,0.0,0.0,0.0,15.11,2.48
2022-08-31 03:00:00,-3.1299133,-1.1229248,13.413849,1.0,0.0,0.0,Germany,563.05,0.0,0.0,0.0,14.78,2.55
2022-08-31 04:00:00,-2.9910583,-1.1324921,13.072662,1.0,0.0,0.0,Germany,667.03,0.0,0.0,0.0,14.42,2.55
2022-08-31 05:00:00,-3.2159119,-1.0706177,13.011139,1.0,0.0,12288.0,Germany,731.09,13.3,29.55,5.33,14.3,2.55
2022-08-31 06:00:00,-3.3108368,-0.77957153,13.385284,1.0,0.0,171776.0,Germany,739.41,29.26,50.0,14.76,14.57,2.48
2022-08-31 07:00:00,-3.942459,-0.5383606,14.849396,1.0,0.0,85568.0,Germany,706.92,31.45,53.0,24.02,15.51,3.03
2022-08-31 08:00:00,-3.9774475,-0.5462036,16.43509,1.0,0.0,288704.0,Germany,671.79,136.1,179.0,32.67,16.49,3.66
2022-08-31 09:00:00,-4.1281586,-0.7057495,17.963165,1.0,0.0,493312.0,Germany,662.42,275.78,345.0,40.07,17.7,3.79
2022-08-31 10:00:00,-2.3424377,-1.4457092,18.789032,1.0,0.0,197376.0,Germany,595.03,304.84,382.0,45.38,18.71,3.66
2022-08-31 11:00:00,-3.006363,-1.9792786,19.532928,1.0,2.3841858e-06,0.0,Germany,564.25,359.84,450.0,47.68,19.27,3.59
2022-08-31 12:00:00,-3.370285,-1.7732086,20.154022,1.0,3.33786e-06,210816.0,Germany,540.99,316.03,398.0,46.44,19.97,3.59
2022-08-31 13:00:00,-3.2355194,-1.6998444,20.421295,0.98999023,0.0,0.0,Germany,553.76,320.02,403.0,41.96,20.09,3.38
2022-08-31 14:00:00,-3.3807373,-1.2907715,20.796051,0.99975586,0.0,208512.0,Germany,575.67,306.33,387.0,35.09,20.49,3.31
2022-08-31 15:00:00,-3.6890259,-1.2726746,20.790314,0.99975586,0.0,0.0,Germany,637.95,251.58,323.0,26.75,20.4,3.38
2022-08-31 16:00:00,-4.0798187,-1.2274933,20.267487,1.0,5.722046e-06,0.0,Germany,716.23,58.37,88.0,17.62,19.79,3.52
2022-08-31 17:00:00,-3.880005,-1.2175446,19.69522,1.0,0.0,0.0,Germany,725.0,42.54,75.0,8.2,19.15,3.38
2022-08-31 18:00:00,-3.9329681,-1.1569672,18.928253,0.98950195,0.0,0.0,Germany,743.33,0.0,0.0,0.0,18.46,3.17
2022-08-31 19:00:00,-3.3062744,-1.1209869,17.810577,0.9004822,0.0,0.0,Germany,694.43,0.0,0.0,0.0,17.75,2.97
2022-08-31 20:00:00,-2.9145966,-1.1083374,16.967072,0.7920227,0.0,0.0,Germany,604.26,0.0,0.0,0.0,17.19,2.76
2022-08-31 21:00:00,-2.7328796,-1.2618713,16.16629,0.6537781,0.0,0.0,Germany,566.26,0.0,0.0,0.0,16.68,2.55
2022-08-31 22:00:00,-2.2546387,-0.7415314,15.352692,0.5472412,0.0,0.0,Germany,509.03,0.0,0.0,0.0,16.32,2.48
2022-08-31 23:00:00,-1.9307556,-0.70458984,14.0260315,0.08999634,0.0,0.0,Germany,494.48,0.0,0.0,0.0,15.61,2.21
2022-09-01 00:00:00,-1.5596466,-0.56811523,13.305206,0.10974121,0.0,0.0,Germany,495.93,0.0,0.0,0.0,15.04,2.0
2022-09-01 01:00:00,-1.7406158,-1.0857391,11.500519,0.067718506,0.0,0.0,Germany,492.59,0.0,0.0,0.0,14.18,1.86
2022-09-01 02:00:00,-1.6287994,-1.1935425,10.707184,0.15597534,0.0,0.0,Germany,504.05,0.0,0.0,0.0,13.46,1.79
2022-09-01 03:00:00,-1.6381073,-1.1895599,10.85965,0.24822998,0.0,0.0,Germany,533.9,0.0,0.0,0.0,13.14,1.72
2022-09-01 04:00:00,-1.9591827,-1.2674103,9.8159485,0.34371948,0.0,0.0,Germany,630.26,0.0,0.0,0.0,12.5,1.72
2022-09-01 05:00:00,-2.1691742,-1.1298523,9.659821,0.41522217,0.0,13312.0,Germany,685.1,17.21,38.59,5.11,12.12,1.79
2022-09-01 06:00:00,-2.6894531,-1.282608,11.361847,0.534729,0.0,268800.0,Germany,677.18,117.77,166.0,14.53,13.2,1.72
2022-09-01 07:00:00,-3.1745605,-1.061966,13.72757,0.73825073,0.0,298624.0,Germany,624.58,235.31,299.0,23.79,14.67,2.48
2022-09-01 08:00:00,-3.206787,-0.9575043,15.97287,0.8289795,0.0,603520.0,Germany,569.52,359.28,445.0,32.41,16.39,2.83
2022-09-01 09:00:00,-3.4092407,-0.8073425,17.997711,0.59976196,0.0,216896.0,Germany,521.01,473.52,586.01,39.78,17.83,3.03
2022-09-01 10:00:00,-3.1775055,-1.3081665,19.287994,0.13070679,0.0,449024.0,Germany,501.66,536.86,668.01,45.05,19.27,3.45
2022-09-01 11:00:00,-3.7616882,-1.3831329,20.390533,0.13647461,0.0,380224.0,Germany,494.8,519.34,651.01,47.32,20.33,3.31
2022-09-01 12:00:00,-3.8808746,-0.7259064,20.95694,0.19369507,0.0,17856.0,Germany,508.51,530.41,667.01,46.07,20.86,3.17
2022-09-01 13:00:00,-3.9183502,-0.6470032,21.093536,0.33496094,0.0,0.0,Germany,544.12,429.23,540.01,41.59,21.06,3.1
2022-09-01 14:00:00,-3.8642426,-0.6166229,21.316559,0.30496216,0.0,0.0,Germany,572.33,297.88,378.0,34.74,20.95,3.1
2022-09-01 15:00:00,-3.7362518,-0.589386,21.73111,0.4387207,0.0,64960.0,Germany,639.76,307.95,396.0,26.41,20.99,3.17
2022-09-01 16:00:00,-3.619934,-0.61213684,21.301178,0.32574463,0.0,0.0,Germany,699.13,171.02,239.0,17.29,20.42,3.31
2022-09-01 17:00:00,-3.2960358,-0.74938965,20.265778,0.36502075,0.0,0.0,Germany,741.36,49.26,97.0,7.87,19.58,3.31
2022-09-01 18:00:00,-2.8931732,-0.77464294,18.745392,0.35299683,0.0,0.0,Germany,714.48,0.0,0.0,0.0,18.54,3.31
2022-09-01 19:00:00,-3.055664,-0.6107025,16.775421,0.33599854,0.0,0.0,Germany,658.36,0.0,0.0,0.0,17.49,2.55
2022-09-01 20:00:00,-3.0953522,-0.377182,15.629059,0.355011,0.0,0.0,Germany,568.36,0.0,0.0,0.0,16.72,2.55
2022-09-01 21:00:00,-3.061081,-0.2292633,14.57608,0.3362732,0.0,0.0,Germany,506.74,0.0,0.0,0.0,15.87,2.48
2022-09-01 22:00:00,-3.3881226,0.35160828,13.684479,0.28851318,0.0,0.0,Germany,453.67,0.0,0.0,0.0,15.23,2.34
2022-09-01 23:00:00,-2.8768158,0.06782532,13.399078,0.14224243,0.0,0.0,Germany,424.79,0.0,0.0,0.0,14.94,2.14
2022-09-02 00:00:00,-2.3699646,0.002532959,12.331696,0.13372803,0.0,0.0,Germany,413.74,0.0,0.0,0.0,14.43,2.0
2022-09-02 01:00:00,-2.1753235,-0.13293457,11.891876,0.09222412,0.0,0.0,Germany,397.08,0.0,0.0,0.0,14.1,1.86
2022-09-02 02:00:00,-2.2863922,-0.19413757,11.113434,0.071746826,0.0,0.0,Germany,415.88,0.0,0.0,0.0,13.62,1.86
2022-09-02 03:00:00,-2.2822113,-0.36010742,10.26944,0.1295166,0.0,0.0,Germany,447.75,0.0,0.0,0.0,13.03,1.86
2022-09-02 04:00:00,-2.2964783,-0.4428711,9.741241,0.101745605,0.0,0.0,Germany,537.88,0.0,0.0,0.0,12.56,1.86
2022-09-02 05:00:00,-2.3294373,-0.4756012,10.111603,0.15274048,0.0,11968.0,Germany,572.64,5.19,16.0,4.88,12.35,1.79
2022-09-02 06:00:00,-2.6334686,-0.5533142,11.543854,0.2994995,0.0,262080.0,Germany,563.54,66.09,96.0,14.3,13.22,1.59
2022-09-02 07:00:00,-2.8214874,-0.05470276,13.979828,0.35873413,0.0,386240.0,Germany,499.59,154.92,201.0,23.55,14.45,2.0
2022-09-02 08:00:00,-2.9625702,0.43688965,16.429413,0.33874512,0.0,504192.0,Germany,454.56,364.61,453.0,32.15,16.48,2.41
2022-09-02 09:00:00,-3.114853,0.96832275,18.438873,0.40750122,0.0,498624.0,Germany,390.7,500.43,622.01,39.49,18.29,2.76
2022-09-02 10:00:00,-3.8420715,0.7199707,19.788727,0.8284912,0.0,368960.0,Germany,301.28,404.22,506.0,44.72,19.71,3.17
2022-09-02 11:00:00,-3.7599792,1.3692627,20.58609,0.64974976,4.7683716e-07,19968.0,Germany,279.46,253.65,324.0,46.96,20.69,3.38
2022-09-02 12:00:00,-3.5825653,1.7266388,21.236359,1.0,0.0,201408.0,Germany,284.46,326.99,414.0,45.7,21.28,3.52
2022-09-02 13:00:00,-3.768219,1.395935,21.11612,0.9995117,0.0,0.0,Germany,324.93,406.06,511.0,41.22,21.24,3.31
2022-09-02 14:00:00,-4.0187836,0.92111206,20.939606,0.9982605,0.0,0.0,Germany,374.9,309.28,392.0,34.39,21.12,3.24
2022-09-02 15:00:00,-3.9015503,0.5821533,21.03128,0.98950195,0.0,0.0,Germany,460.87,266.33,343.0,26.07,21.0,3.45
2022-09-02 16:00:00,-3.926117,-0.11453247,20.865631,0.98950195,0.0,0.0,Germany,520.5,171.61,242.0,16.96,20.68,3.52
2022-09-02 17:00:00,-3.536377,-0.6847534,20.371368,0.9952698,0.0,0.0,Germany,541.53,43.07,83.0,7.54,20.15,3.17
2022-09-02 18:00:00,-3.5566406,-0.7375641,19.139313,0.5662842,0.0,0.0,Germany,513.93,0.0,0.0,0.0,19.02,3.03
2022-09-02 19:00:00,-3.7507782,-0.2546997,17.464264,0.43676758,0.0,0.0,Germany,419.4,0.0,0.0,0.0,17.91,2.9
2022-09-02 20:00:00,-3.90065,0.16479492,16.63382,0.5287781,0.0,0.0,Germany,346.85,0.0,0.0,0.0,17.12,3.03
2022-09-02 21:00:00,-3.7524567,0.44151306,15.32962,0.13702393,0.0,0.0,Germany,251.04,0.0,0.0,0.0,16.48,2.97
2022-09-02 22:00:00,-4.2798157,1.4614563,14.845001,0.32748413,0.0,0.0,Germany,224.66,0.0,0.0,0.0,15.84,2.83
2022-09-02 23:00:00,-3.617447,1.2767792,13.812775,0.32199097,0.0,0.0,Germany,228.32,0.0,0.0,0.0,15.12,2.69
2022-09-03 00:00:00,-3.3394318,0.9993744,12.78421,0.16900635,0.0,0.0,Germany,264.72,0.0,0.0,0.0,14.36,2.55
2022-09-03 01:00:00,-3.3367157,0.9696808,11.693512,0.04949951,0.0,0.0,Germany,254.4,0.0,0.0,0.0,13.79,2.34
2022-09-03 02:00:00,-2.848999,0.6355591,10.967316,0.023986816,0.0,0.0,Germany,245.54,0.0,0.0,0.0,13.3,2.28
2022-09-03 03:00:00,-2.6568604,0.31829834,10.33902,0.15197754,0.0,0.0,Germany,281.18,0.0,0.0,0.0,12.79,2.34
2022-09-03 04:00:00,-2.9645386,0.18711853,10.221466,0.20425415,0.0,0.0,Germany,305.02,0.0,0.0,0.0,12.39,2.41
2022-09-03 05:00:00,-3.4331665,0.3284607,10.086456,0.022491455,0.0,10752.0,Germany,359.82,13.04,30.76,4.65,12.09,2.34
2022-09-03 06:00:00,-3.4116974,0.54618835,11.44632,0.1932373,0.0,277632.0,Germany,369.07,137.55,202.0,14.07,12.81,2.14
2022-09-03 07:00:00,-3.5628815,0.982254,13.8767395,0.34851074,0.0,486848.0,Germany,353.08,278.88,355.0,23.31,14.36,2.9
2022-09-03 08:00:00,-3.3923035,1.3712921,16.110382,0.21273804,0.0,569728.0,Germany,245.01,385.17,476.01,31.89,16.37,3.1
2022-09-03 09:00:00,-3.084961,1.6793976,18.184113,0.2829895,0.0,327616.0,Germany,176.2,470.73,583.01,39.2,17.99,2.97
2022-09-03 10:00:00,-3.286438,1.4635162,20.119781,1.0,1.1444092e-05,355072.0,Germany,118.66,259.51,329.0,44.39,19.18,3.1
