actual_price,predicted_price,actual_P,predicted_P
114.96,118.59158,224.0,339.2318
121.85,122.77929,116.0,194.58643
127.0,124.701485,1021.0,890.6373
117.05,117.68676,5778.0,4539.5503
98.86,98.519455,11447.0,9858.966
91.75,82.018974,15206.0,14544.548
75.48,74.23132,17701.0,16824.027
71.27,64.433815,19246.0,18504.42
70.75,60.36241,20425.0,19308.367
57.42,60.47417,21217.0,20161.553
70.75,47.913017,20885.0,19734.459
71.4,66.15567,19367.0,19537.807
90.0,69.28292,16555.0,18317.965
108.0,94.63973,13336.0,14939.083
124.72,116.90995,9385.0,10373.745
136.43,137.07582,4716.0,6040.522
195.77,149.63266,1094.0,1617.1329
175.14,181.8143,362.0,545.6743
135.82,156.59003,187.0,405.58392
129.82,128.11339,64.0,249.4044
126.84,126.35464,40.0,201.11473
123.94,121.2912,40.0,198.7139
124.92,120.61439,40.0,175.5253
124.92,122.84267,40.0,145.87073
125.21,124.67142,40.0,67.08008
126.1,131.77182,39.0,29.210554
126.73,133.25644,711.0,768.19946
126.9,122.010666,4171.0,4098.0464
119.04,113.22222,9565.0,7757.9565
100.47,106.95313,13466.0,13160.78
77.69,89.17006,15508.0,14876.404
76.75,72.928635,17250.0,16569.363
37.28,73.708115,18134.0,17885.492
16.23,37.54768,18800.0,18396.691
7.5,20.929419,18156.0,18603.168
7.5,16.351292,16735.0,18151.361
20.06,25.221325,15715.0,16113.504
71.95,46.91089,14331.0,13846.471
104.61,96.5377,12110.0,9947.925
125.4,125.44123,6566.0,5567.2456
146.03,150.91739,1558.0,1654.1213
154.52,147.7536,347.0,438.8418
131.81,139.3141,303.0,229.50253
129.8,125.81445,307.0,156.21555
118.37,125.44824,271.0,160.83336
116.76,115.35495,214.0,158.05742
116.46,117.291595,204.0,144.17336
116.46,119.13361,204.0,144.17336
117.14,122.60367,204.0,122.6755
119.44,126.61646,206.0,139.6274
125.21,128.21591,930.0,694.5029
114.8,123.05842,5965.0,5004.5444
85.23,104.11716,13471.0,11763.761
42.63,77.44789,18011.0,17123.805
27.98,37.353477,20200.0,19612.338
15.0,27.599201,21275.0,20169.56
5.79,15.180119,22097.0,20544.2
3.52,5.725782,22798.0,20476.12
2.44,1.773436,22466.0,20344.945
3.52,1.0338391,20985.0,19815.693
4.9,13.186518,20085.0,19215.066
35.0,28.425003,18993.0,17849.672
96.0,65.85283,16227.0,14753.055
119.26,116.10385,9453.0,8593.565
150.0,141.17746,2563.0,2339.8242
154.52,148.02272,804.0,508.68573
125.21,140.52548,697.0,464.1199
119.95,121.397316,618.0,481.62
116.43,115.38999,553.0,432.54556
112.0,114.22455,531.0,392.78192
110.0,111.34337,517.0,378.31555
